insert_time,xpath,datatype,group_lv1,group_lv2,sub_xpath,value
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[10]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[10]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div/a,https://www.books.com.tw/web/flagship_S2433346401/?loc=P_fmenu_1_7_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div/a/img,https://im2.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/lifestyle/K/2022/02/korea.jpg&v=620f1470
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_S2433346401/?loc=P_fmenu_1_7_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div[2]/h2/a,正官庄
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[11]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[11]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div/a,https://www.books.com.tw/web/flagship_0000021025/?loc=P_fmenu_1_7_004
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/2022/06/rv600.jpg&v=629595af
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_0000021025/?loc=P_fmenu_1_7_004
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div[2]/h2/a,利捷維
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[12]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[12]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div/a,https://www.books.com.tw/web/flagship_0000016237?loc=P_fmenu_1_10_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/rch/flag/sonypslogo_bl.jpg&v=5ac1fa17
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_0000016237?loc=P_fmenu_1_10_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div[2]/h2/a,SonyPS<br>旗艦館
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[13]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[13]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div/a,https://www.books.com.tw/web/flagship_0000011720?loc=P_fmenu_1_10_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div/a/img,https://im2.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/WYT/0717/logo.jpg&v=5f116a2a
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_0000011720?loc=P_fmenu_1_10_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div[2]/h2/a,日本麗克特
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[14]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[14]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div/a,https://www.books.com.tw/web/flagship_AX000000075?loc=P_fmenu_1_10_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/rch/N_flag/1/LOGO_1000X1000.jpg&v=60fa2357
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_AX000000075?loc=P_fmenu_1_10_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div[2]/h2/a,Nintendo<br>任天堂
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[15]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[15]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div/a,https://www.books.com.tw/web/flagship_AX000000005?loc=P_fmenu_1_13_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/lifestyle/B/2020/07/foodstore_600.jpg&v=5f1159bf
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_AX000000005?loc=P_fmenu_1_13_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div[2]/h2/a,台灣在地美食
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[16]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[16]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div/a,https://www.books.com.tw/web/flagship_AX000000001?loc=P_fmenu_1_13_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/lifestyle/M/2020/07/goodfood_600.jpg&v=5f0d6f09
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_AX000000001?loc=P_fmenu_1_13_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div[2]/h2/a,安心食材<br>專賣店
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[17]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[17]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div/a,https://www.books.com.tw/web/flagship_AX000000004?loc=P_fmenu_1_13_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/fashion/a/2020/07/harb_600600.jpg&v=5f165a9a
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_AX000000004?loc=P_fmenu_1_13_003
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div[2]/h2/a,天然草本<br>旗艦店
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[18]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[18]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div/a,https://www.books.com.tw/web/flagship_AX000000008?loc=P_fmenu_1_13_004
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/fashion/a/2020/07/1jpcosm_600600.jpg&v=5f17d115
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_AX000000008?loc=P_fmenu_1_13_004
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div[2]/h2/a,日本美妝<br>專門店
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[19]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[19]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div/a,https://www.books.com.tw/web/flagship_AX000000006?loc=P_fmenu_1_16_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/lifestyle/I/2020/07/ispace_600.jpg&v=5f102530
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_AX000000006?loc=P_fmenu_1_16_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div[2]/h2/a,設計入味
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[20]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[20]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div/a,https://www.books.com.tw/web/flagship_AX000000064?loc=P_fmenu_1_16_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/lifestyle/M/2020/07/seniors600.jpg&v=5f117571
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_AX000000064?loc=P_fmenu_1_16_002
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div[2]/h2/a,innerHTML,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div[2]/h2/a,樂齡專門店
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[21]/div/div[2]/h2/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[21]/div/div[2]/h2/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[22]/div/div/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[22]/div/div/a,https://www.books.com.tw/web/flagship_TA000000001/?loc=P_fmenu_1_19_001
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[22]/div/div/a,text,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[22]/div/div/a,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[22]/div/div/a/img,alt,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[22]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[22]/div/div/a/img,src,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[22]/div/div/a/img,https://im1.book.com.tw/image/getImage?i=https://addons.books.com.tw/G/ADbanner/fashion/beauty/beautybnforever/watashi_600x600.jpg&v=606442c7
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[22]/div/div/a/img,title,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[22]/div/div/a/img,
202207142000,div[3]/div/div[6]/div/div/div[2]/ul/li/div/div/div/div[22]/div/div[2]/h2/a,href,div[3]/div/div[6]/div/div/div[2],div[3]/div/div[6]/div/div/div[2]/ul,/li/div/div/div/div[22]/div/div[2]/h2/a,https://www.books.com.tw/web/flagship_TA000000001/?loc=P_fmenu_1_19_001
